17 2
y 0.6042312664796967 0.3957687335203033 
y 0.5552744287867314 0.4447255712132687 
y 0.8089599059206444 0.1910400940793558 
y 0.6400213355700185 0.3599786644299812 
y 0.8139445086753577 0.1860554913246421 
y 0.6792452830188679 0.3207547169811321 
y 0.3027552583777886 0.6972447416222112 
n 
y 0.8888888888888888 0.1111111111111111 
y 0.5441175820034309 0.4558824179965693 
y 0.4761904703208911 0.523809529679109 
y 0.8666760157435466 0.1333239842564534 
y 1 2.225073858507305e-308 
y 0.96 0.04 
n 
y 0.5 0.5 
y 0.5 0.5 
y 2.225073858507201e-308 1 
y 0.5000748718936678 0.4999251281063321 
y 0.421052631224764 0.5789473687752358 
y 0.8749093432537385 0.1250906567462617 
y 0.971939713415764 0.02806028658423608 
y 0.6104683092461598 0.3895316907538402 
y 0.01587301587301587 0.9841269841269841 
y 1 2.225073858507291e-308 
n 
y 0.3626029382155616 0.6373970617844384 
y 0.5904812565407022 0.4095187434592977 
y 0.9750000000000001 0.025 
y 0.08333333333333333 0.9166666666666666 
y 1 2.225073858507206e-308 
y 0.4998589579509539 0.500141042049046 
y 2.225073858507347e-308 1 
y 1 2.225073858507201e-308 
y 2.225073858507305e-308 1 
y 2.225073858507204e-308 1 
y 1 2.225073858507275e-308 
y 0.7580528554256318 0.2419471445743678 
y 0.406445285684762 0.5935547143152381 
y 0.3996258155287266 0.6003741844712737 
y 0.5553963253516984 0.4446036746483024 
y 0.6455430047642444 0.3544569952357556 
y 0.2042031996333601 0.7957968003666405 
y 0.575424491009259 0.4245755089907411 
y 0.5216463887826501 0.4783536112173495 
y 0.6588883905717019 0.3411116094282978 
y 0.5425282270545292 0.4574717729454708 
y 0.4484647325433734 0.5515352674566267 
y 0.8193976500010191 0.1806023499989811 
y 0.6404295795421688 0.359570420457831 
y 1 2.225073858507389e-308 
y 0.5935623074921382 0.4064376925078619 
y 0.6258180762087519 0.374181923791248 
y 0.5182942403421037 0.4817057596578961 
y 0.4742389168301119 0.5257610831698879 
y 0.3856092658720786 0.6143907341279218 
y 0.5086716640566071 0.4913283359433929 
y 0.5368439687472512 0.463156031252749 
y 0.7383984197678811 0.2616015802321188 
y 1 2.225073858507228e-308 
y 0.3955987570516081 0.6044012429483915 
y 0.5260111735433206 0.4739888264566795 
y 0.703540345909094 0.2964596540909061 
y 0.6036544017646182 0.3963455982353819 
y 0.4840564466401588 0.5159435533598411 
y 0.7608104591108714 0.2391895408891285 
y 0.8076229124466952 0.192377087553305 
y 0.2734123076325466 0.7265876923674536 
y 0.5593766886332234 0.4406233113667766 
y 0.5546727274603693 0.4453272725396306 
y 0.4595234749981995 0.5404765250018003 
y 0.6841240817190057 0.3158759182809939 
y 0.345549203696086 0.6544507963039138 
y 0.7251350225246902 0.2748649774753093 
y 0.6768295528240874 0.3231704471759127 
y 0.9333547433401005 0.0666452566598994 
y 0.9750000000000001 0.025 
y 0.4628318623745816 0.5371681376254185 
y 0.5540697916960732 0.445930208303927 
y 0.3713937847632762 0.6286062152367238 
y 0.5941768073995044 0.4058231926004955 
y 0.5617002869817488 0.4382997130182513 
y 0.06468252748255519 0.9353174725174447 
y 0.9500000000000001 0.05 
y 0.4054087025589137 0.5945912974410864 
y 0.6086956503524886 0.3913043496475114 
y 0.6146670169491625 0.3853329830508378 
y 0.4955416253724333 0.5044583746275668 
y 0.4410384432928088 0.5589615567071914 
y 0.6365147338043505 0.3634852661956494 
y 0.5414801595627914 0.4585198404372088 
y 0.5605458023131374 0.4394541976868624 
y 2.225073858507284e-308 1 
y 2.225073858507305e-308 1 
y 0.9802868703138304 0.01971312968616953 
y 1 2.225073858507328e-308 
y 0.9761904761904762 0.02380952380952381 
n 
y 1 2.225073858507305e-308 
n 
y 0.9 0.1 
y 0.220679067484831 0.779320932515169 
y 1 2.225073858507372e-308 
y 0.3735898737778088 0.6264101262221911 
y 0.9782608695652174 0.02173913043478261 
y 0.2503478678176843 0.7496521321823154 
y 0.499561833134761 0.5004381668652389 
y 0.7414965986394557 0.2585034013605442 
y 0.3175677395350316 0.6824322604649685 
y 0.6800000068231142 0.3199999931768857 
y 1 2.225073858507201e-308 
y 0.6379927127929431 0.3620072872070573 
y 0.5073529484461572 0.4926470515538429 
y 0.5464621227600769 0.4535378772399233 
y 0.4399998271100576 0.5600001728899423 
n 
y 0.4615384901607208 0.5384615098392792 
y 1 2.225073858507303e-308 
y 0.6666666666666667 0.3333333333333332 
y 0.8275862068965517 0.1724137931034483 
y 0.5091507226268471 0.4908492773731528 
y 0.5816326530835481 0.4183673469164518 
y 0.970605909834502 0.02939409016549802 
y 0.7381840999941482 0.2618159000058519 
y 0.6361978076933442 0.3638021923066556 
y 0.9354318359917771 0.0645681640082231 
n 
y 0.8333333333333333 0.1666666666666667 
y 0.5387410642873773 0.4612589357126226 
y 0.6200634476693212 0.3799365523306785 
y 0.6858867016491684 0.3141132983508316 
n 
y 2.225073858507303e-308 1 
y 0.6927725185116683 0.3072274814883316 
n 
y 2.225073858507227e-308 1 
y 1 2.225073858507263e-308 
y 1 2.225073858507263e-308 
y 0.1464184770607914 0.8535815229392085 
y 0.5543680564831454 0.4456319435168545 
y 0.9767441860465116 0.02325581395348837 
y 0.975609756097561 0.02439024390243903 
y 2.225073858507264e-308 1 
y 0.6666666754919792 0.3333333245080208 
y 1 2.225073858507234e-308 
y 0.6522656796484637 0.3477343203515364 
y 0.4050911278462477 0.5949088721537523 
y 0.05 0.9500000000000001 
y 0.6999977724759567 0.3000022275240433 
y 1 2.225073858507264e-308 
n 
n 
y 0.9 0.1 
y 2.22507385850722e-308 1 
y 0.07692307692307693 0.9230769230769231 
y 0.3953262264045865 0.6046737735954135 
y 0.7555429935203457 0.2444570064796542 
y 0.3365092648241143 0.6634907351758855 
y 1 2.225073858507302e-308 
y 0.01538461538461539 0.9846153846153847 
y 0.9 0.1 
y 2.225073858507201e-308 1 
y 0.4264906200821837 0.5735093799178164 
y 1 2.225073858507347e-308 
y 1 2.225073858507292e-308 
y 0.9090909090909092 0.09090909090909091 
y 2.22507385850736e-308 1 
y 0.426471350712035 0.5735286492879649 
y 0.9 0.1 
y 0.3749983756812181 0.6250016243187819 
y 0.9166666666666666 0.08333333333333333 
y 1 2.225073858507312e-308 
y 1 2.225073858507204e-308 
y 0.7255985267074794 0.2744014732925208 
y 0.9864864864864865 0.01351351351351351 
y 0.6288462000936369 0.3711537999063628 
y 0.9866666666666667 0.01333333333333333 
y 0.5004570887251825 0.4995429112748176 
y 1 2.225073858507284e-308 
y 0.425484103173528 0.5745158968264722 
y 0.9584937456217452 0.04150625437825512 
y 0.4380522963237642 0.5619477036762356 
y 1 2.225073858507227e-308 
y 1 2.225073858507238e-308 
y 1 2.22507385850739e-308 
y 0.4999438264679832 0.5000561735320168 
y 1 2.225073858507432e-308 
n 
y 0.9565217391304348 0.04347826086956522 
y 0.56755714647765 0.4324428535223498 
y 0.6311313131828175 0.3688686868171822 
y 0.3091491534704298 0.6908508465295703 
y 0.1780006195407649 0.8219993804592353 
y 0.4105273787860949 0.5894726212139053 
y 0.617262422068609 0.382737577931391 
y 0.9411764705882353 0.05882352941176471 
y 0.7097020177093589 0.2902979822906409 
y 0.4711240556939315 0.5288759443060684 
y 0.4213025432193898 0.5786974567806099 
y 0.8546235450352736 0.1453764549647265 
y 1 2.225073858507307e-308 
y 0.8888888888888888 0.1111111111111111 
y 1 2.225073858507244e-308 
y 1 2.225073858507288e-308 
y 0.8722803363740276 0.1277196636259723 
n 
y 0.5499761566592714 0.4500238433407284 
y 0.5381491512569173 0.4618508487430826 
y 0.3931743577991963 0.6068256422008035 
y 0.4277029088350321 0.5722970911649674 
y 0.4855961204461571 0.5144038795538427 
y 0.07783055512604189 0.9221694448739579 
y 1 2.225073858507237e-308 
y 0.5382295768992287 0.4617704231007713 
y 0.4364507045008774 0.5635492954991221 
y 0.01201563590920353 0.9879843640907965 
y 0.5656871480061397 0.4343128519938601 
y 0.4082327950337513 0.5917672049662488 
y 0.7067681869791371 0.2932318130208628 
y 0.6061147763648401 0.39388522363516 
y 0.5197574740498159 0.4802425259501841 
y 0.5090912143031227 0.4909087856968773 
y 0.1956055029903243 0.804394497009676 
n 
